command_date,bird_flight_distance,car_type,surge,address,is_from_airport,eta,rta
2018-01-14 06:18:29.800000+00:00,3426.085259566644,standard,1.8,50 Quai Rambaud,False,786,309
2018-01-12 14:08:16.144000+00:00,1007.1126840947853,standard,,27 Rue Saint-Médéric,False,270,399
2018-01-17 09:02:52.514000+00:00,209.26752938727068,standard,1.0,31 Rue Maurice Flandin,False,100,199
2018-01-12 02:20:31.451000+00:00,593.3334322373968,standard,1.0,42 Rue Cambon,False,290,111
2018-01-16 13:11:45.354000+00:00,747.2447851204712,standard,1.2,Gare Montparnasse,False,231,198
2018-01-11 00:10:24.577000+00:00,639.6095011475278,standard,1.0,66 Rue Saint-Dominique,False,204,256
2018-01-12 20:04:13.004000+00:00,1171.9881950826946,standard,1.0,18 Rue de la Glacière,False,367,315
2018-01-09 21:37:06.118000+00:00,860.26478711272,standard,1.0,Rue Madiraa,False,266,350
2018-01-11 08:04:02.155000+00:00,1609.2005423745065,standard,1.2,25 Rue Guérin,False,514,584
2018-01-15 21:36:05.191000+00:00,394.8579148970698,standard,1.0,112 Avenue de Paris,False,196,189
2018-01-15 07:57:07.037000+00:00,624.0972614442227,standard,1.5,69 Avenue de la Grande-Armée,False,238,259
2018-01-12 18:37:53.153000+00:00,2271.1697241439424,sedan,1.0,2 Rue d'Amsterdam,False,796,748
2018-01-11 01:10:45.711000+00:00,1236.804359265204,standard,1.0,4 Rue de Poissy,False,459,391
2018-01-09 01:00:46.488000+00:00,544.9308040086961,standard,1.8,23B Avenue de Messine,False,197,223
2018-01-08 14:24:19.012000+00:00,1883.4426140019807,standard,,5 Rue de l'Agriculture,,475,508
2018-01-12 00:18:14.538000+00:00,1057.5713322156494,standard,1.8,48 Rue de l'Échiquier,False,468,272
2018-01-14 12:41:05.053000+00:00,131.21866183107585,standard,1.8,14 Rue du Pré aux Clercs,False,329,324
2018-01-11 10:29:19.539000+00:00,355.08696192818155,standard,1.0,24 Avenue Raphaël,False,459,353
2018-01-16 15:36:24.832000+00:00,140.49504141262483,standard,1.0,85 Rue la Fayette,False,91,52
2018-01-11 13:00:52.484000+00:00,1601.0270854468542,standard,1.2,9 Rue Barbès,False,409,938
2018-01-17 00:51:00.375000+00:00,272.49359427714785,standard,1.8,121 Rue Montmartre,False,252,153
2018-01-16 14:03:23.282000+00:00,1137.062912840971,standard,1.0,195 Boulevard Malesherbes,False,403,685
2018-01-12 01:27:32.608000+00:00,869.6929072363338,standard,1.3,126 Rue du Faubourg Saint-Honoré,False,356,170
2018-01-13 10:36:19.419000+00:00,1949.7063572782504,standard,,3 Rue Ernest Renan,False,644,554
2018-01-10 19:10:42.951000+00:00,2617.9711735929277,standard,1.0,14 Rue Traversière,False,595,828
2018-01-08 18:06:24.112000+00:00,331.11401168955587,standard,1.0,7 Rue Linois,False,104,152
2018-01-16 16:55:42.152000+00:00,1073.147598847846,standard,1.2,19 Rue de Dantzig,False,374,512
2018-01-12 20:13:54.643000+00:00,1564.0015590015282,standard,1.0,31 Rue Marcel Dassault,False,493,402
2018-01-08 17:55:43.771000+00:00,1221.819532310917,standard,1.0,4 Rue Thénard,False,449,416
2018-01-09 19:36:29.885000+00:00,479.84685353032586,standard,,33 Rue Dauphine,False,494,325
2018-01-16 20:55:23.840000+00:00,336.88846174609574,standard,1.0,51-53 Rue La Boétie,False,58,52
2018-01-11 13:51:07.632000+00:00,595.4867429274716,standard,1.3,27-29 Rue Cardinet,False,254,593
2018-01-16 07:59:59.635000+00:00,1798.0413406188766,standard,1.0,33 Rue Claude Terrasse,False,749,1002
2018-01-16 22:43:34.209000+00:00,392.55303903447816,standard,1.7,142 Rue St Denis,False,188,123
2018-01-13 22:11:44.480000+00:00,799.9229063147686,standard,1.0,7 Rue Mollien,False,289,306
2018-01-09 20:45:31.744000+00:00,680.0381542902929,standard,1.7,18 Rue de la Ville-l'Évêque,False,186,138
2018-01-14 18:15:10.446000+00:00,1226.842197073848,standard,1.0,7 Rue César Franck,False,467,421
2018-01-15 10:43:16.958000+00:00,241.88450682196805,standard,1.0,47 Rue Edouard Nortier,False,152,544
2018-01-14 23:02:09.811000+00:00,862.7046209122835,standard,1.0,136 Bis Rue de Grenelle,False,430,292
2018-01-17 05:58:52.929000+00:00,3195.848141233222,standard,,5 Rue Courtois,False,876,734
2018-01-10 22:34:57.780000+00:00,1187.0849959524535,standard,,108 Rue Saint-Lazare,False,583,356
2018-01-10 10:51:16.131000+00:00,414.4667569051623,standard,1.0,124 Rue Réaumur,False,183,268
2018-01-12 07:30:05.054000+00:00,647.6469987613193,sedan,1.0,42 Avenue Gabriel,False,325,490
2018-01-11 22:50:21.320000+00:00,9286.29486808112,van,1.0,2 Rue du Clos des Moines,False,1664,1496
2018-01-13 12:42:26.452000+00:00,595.7196101614118,standard,1.0,212 Rue du Faubourg Saint-Martin,False,213,276
2018-01-15 09:08:49.778000+00:00,463.2228116972319,standard,1.3,11 Rue Hermel,False,638,823
2018-01-14 17:33:42.384000+00:00,1518.269359947775,van,1.0,Place du Cardinal Lavigerie,False,496,1077
2018-01-16 08:50:46.703000+00:00,961.0857512689696,standard,1.0,8B Avenue de Nancy,,371,442
2018-01-13 19:12:30.493000+00:00,1230.451749626725,standard,1.4,29 Boulevard de Port-Royal,False,410,621
2018-01-16 19:14:58.413000+00:00,822.1935724256358,standard,1.0,358 Rue de Vaugirard,False,335,352
2018-01-13 17:32:44.470000+00:00,1668.5998767347578,standard,1.0,166 Avenue de Verdun,False,402,396
2018-01-09 01:50:17.950000+00:00,424.17002747778776,standard,1.0,27 bis Rue Saint-Maur,False,210,217
2018-01-16 07:48:32.250000+00:00,1407.0988906268606,standard,1.4,22 Boulevard des Batignolles,,773,554
2018-01-13 10:02:43.971000+00:00,2260.8063351480114,standard,1.4,9 Avenue Ferdinand Buisson,False,368,254
2018-01-12 02:34:11.702000+00:00,357.2869159747213,standard,1.0,4 Place de Saverne,False,127,112
2018-01-15 21:34:43.260000+00:00,801.7086561117355,standard,1.4,13 Boulevard de Courcelles,False,270,305
2018-01-08 15:07:37.779000+00:00,318.47474175542726,standard,,Gare de Lyon,,325,585
2018-01-08 20:24:47.016000+00:00,936.394977497897,standard,,9 Avenue Marceau,,263,219
2018-01-12 11:56:45.762000+00:00,347.44346008076735,standard,1.0,128 Boulevard Murat,False,104,105
2018-01-12 09:55:52.675000+00:00,628.1872403838213,standard,1.0,43 Boulevard du Maréchal Joffre,,200,304
2018-01-16 20:15:21.629000+00:00,1494.560069426562,standard,1.6,2 Place Louis-Armand,False,212,303
2018-01-11 21:18:49.572000+00:00,832.298461559369,standard,1.0,100 Rue de Maubeuge,False,341,241
2018-01-15 22:48:35.390000+00:00,3948.7881031595375,standard,1.0,3 Rue du Bicentenaire,False,793,523
2018-01-08 17:51:15.091000+00:00,3381.451722946521,standard,1.0,231 Rue Diderot,False,645,918
2018-01-14 02:36:53.644000+00:00,1877.3060762597229,standard,1.4,163 Avenue de Suffren,False,544,414
2018-01-12 07:03:09.749000+00:00,455.12090361866285,standard,1.0,101 Rue du Dôme,False,273,177
2018-01-16 19:06:06.548000+00:00,577.0303939418785,standard,1.4,63 Rue Lauriston,False,373,293
2018-01-12 18:29:02.622000+00:00,1652.02554827888,standard,1.4,73 Quai de la Tournelle,False,427,485
2018-01-12 22:09:45.659000+00:00,1414.1822522127845,standard,1.0,25 Rue Michelet,False,445,532
2018-01-08 11:56:59.664000+00:00,957.9696900817296,standard,,53 Rue Blanche,False,319,243
2018-01-14 02:54:12+00:00,475.56852560044996,standard,1.6,76 Quai de la Rapée,False,144,196
2018-01-08 21:04:46.185000+00:00,1464.728519688722,standard,1.0,9 Rue de Belloy,False,401,448
2018-01-12 20:34:00.779000+00:00,1122.7613713181897,standard,1.6,128 Rue du Faubourg Saint-Honoré,False,441,253
2018-01-17 01:50:30.156000+00:00,2188.653173823705,standard,1.0,168 Rue Edouard Vaillant,False,762,673
2018-01-16 16:34:04.545000+00:00,2632.698245672589,standard,,68 Montée de l'Observance,False,593,874
2018-01-12 18:37:00.850000+00:00,548.5500460740657,standard,,19 Rue Dupetit-Thouars,False,360,443
2018-01-09 22:24:57.496000+00:00,410.5008698715287,standard,1.2,69 Avenue des Ternes,,89,105
2018-01-12 10:41:49.046000+00:00,307.69173553625524,standard,1.0,14 bis Avenue Bosquet,False,201,207
2018-01-08 14:49:15.417000+00:00,2134.5421655078194,standard,1.0,3 Rue d'Orly,False,472,767
2018-01-10 19:54:30.388000+00:00,3216.564778294891,standard,1.0,5 Rue de Paris,False,672,707
2018-01-15 10:01:12.067000+00:00,822.9917956379727,standard,,132 Boulevard de Clichy,False,463,495
2018-01-13 13:27:03.040000+00:00,1538.8244576185928,standard,1.0,8 Rue des Grands Augustins,False,704,508
2018-01-16 08:54:10.796000+00:00,1700.5136765967925,sedan,1.0,"Hôtel Pullman, 1 rue de Libourne",False,394,726
2018-01-13 10:06:17.684000+00:00,628.7170201994678,standard,,36 Rue Gay-Lussac,False,124,163
2018-01-13 05:07:34.855000+00:00,1782.6667168932104,standard,1.0,66 Rue Edouard Vaillant,False,538,381
2018-01-13 14:53:59.086000+00:00,512.6457417686256,standard,,25 Avenue Victor Hugo,False,120,127
2018-01-12 10:52:28.267000+00:00,1456.2578918587478,standard,1.0,1 Rue du Dr le Savoureux,False,497,525
2018-01-08 12:59:17.610000+00:00,386.7359725591764,standard,1.0,240 Boulevard Voltaire,False,91,141
2018-01-13 10:22:46.165000+00:00,1384.1923658322241,standard,1.0,Gare de l'Est,False,623,471
2018-01-14 00:16:02.593000+00:00,4169.0801961387515,standard,1.0,5 Rue des Coches,False,746,739
2018-01-16 11:29:40.200000+00:00,544.4339278331821,standard,1.0,11 Rue du Pont aux Choux,False,471,449
2018-01-11 19:16:28.962000+00:00,928.1181092362053,standard,1.0,74 Boulevard Victor Hugo,False,287,157
2018-01-11 06:27:26.122000+00:00,1544.7700248787958,standard,1.2,21 Avenue du Dr Antoine Lacroix,False,288,256
2018-01-12 22:25:24.669000+00:00,106.48816309190458,standard,1.0,"Orly Ouest, Avenue O",False,15,8
2018-01-10 20:00:31.223000+00:00,87.01972245810578,standard,1.0,149 Boulevard Saint-Germain,False,30,346
2018-01-12 12:44:20.756000+00:00,1751.4154462741974,standard,1.0,"BFM TV, 12 rue D’Oradour sur Glane",False,926,1169
2018-01-08 22:23:06.293000+00:00,25.498321915363373,standard,1.0,Roissy Terminal 2F,True,5,9
2018-01-15 22:15:04.843000+00:00,752.5904863854198,standard,1.0,Orly Terminal Ouest,True,283,92
2018-01-15 08:30:17.185000+00:00,1335.3494337993418,standard,1.2,60 Rue de Dantzig,,513,663
2018-01-12 00:08:11.961000+00:00,440.7324122368911,standard,,53 Rue Voltaire,False,196,153
2018-01-12 16:51:27.630000+00:00,1212.7841088858465,standard,1.3,17 Avenue Victor Hugo,False,265,457
2018-01-10 19:47:20.901000+00:00,468.4468594346476,standard,1.0,24 Rue Jacques Ibert,False,137,239
2018-01-12 11:08:17.024000+00:00,1190.0393173052587,standard,1.4,51 Rue Albert Joly,False,323,499
2018-01-09 17:29:23.745000+00:00,399.4719434022734,standard,1.0,Av. des Champs-Élysées,False,188,354
2018-01-11 17:04:48.591000+00:00,2337.9633685065764,standard,1.0,46 Quai Jean Compagnon,False,311,162
2018-01-14 20:51:37.868000+00:00,688.2290096918648,standard,1.0,11 Allée de la Sirène,False,178,159
2018-01-08 19:25:14.776000+00:00,1028.0074922214978,standard,1.0,39 Rue du Colisée,,402,312
2018-01-11 20:30:07.488000+00:00,546.517895895796,standard,1.0,37 Boulevard de Magenta,False,249,507
2018-01-13 20:42:31.285000+00:00,2080.437513829077,sedan,1.0,76 Rue Perronet,False,583,493
2018-01-13 22:07:25.507000+00:00,826.4971683020433,standard,,10 Rue Greneta,False,297,295
2018-01-13 22:39:36.998000+00:00,35.27390449060187,standard,1.0,12 Rue d'Oradour-sur-Glane,False,305,97
2018-01-11 13:49:59.349000+00:00,717.5401386288063,standard,1.0,5 Rue Antoine Marin,False,311,278
2018-01-13 05:20:38.957000+00:00,1128.6545907422567,standard,,31 Rue Robert de Flers,,232,283
2018-01-14 01:28:23.669000+00:00,105.32369988403241,standard,1.0,67 Rue Voltaire,False,42,83
2018-01-08 23:29:09.832000+00:00,301.5376808059705,standard,,13 Boulevard du Temple,False,94,118
2018-01-13 01:47:58.249000+00:00,1387.2905064979234,standard,1.8,12-14 Rue Dauphine,False,484,343
2018-01-13 09:24:44.640000+00:00,1149.9326016676096,standard,,2 Avenue Anatole France,False,355,457
2018-01-09 13:24:12.587000+00:00,1285.8171351613819,standard,,21 Avenue Mozart,False,370,1092
2018-01-12 10:49:23.748000+00:00,531.6299290347365,standard,1.2,32 Rue de Paradis,False,434,648
2018-01-15 09:49:15.262000+00:00,832.7212251401082,standard,1.0,85 Boulevard Gabriel Péri,False,278,383
2018-01-12 06:59:45.369000+00:00,1784.5494462794024,standard,1.0,3 Rue Soyer,False,365,717
2018-01-16 23:25:03.514000+00:00,855.121010603372,standard,1.5,1 Rue de la Verrerie,False,368,218
2018-01-09 12:55:14.233000+00:00,426.66352069275393,standard,1.0,39-43 Boulevard de Grenelle,False,237,100
2018-01-11 06:39:42.313000+00:00,2628.9072476269425,standard,1.0,59 Avenue du Général de Gaulle,False,542,311
2018-01-14 02:02:50.018000+00:00,1568.3628528925744,standard,1.9,19 Rue des Envierges,False,538,359
2018-01-14 05:05:25.538000+00:00,1521.778203162308,standard,1.3,44 Rue Vivienne,False,662,276
2018-01-11 17:59:43.567000+00:00,255.85419477790057,standard,1.0,21 Rue d'Alsace,False,222,187
2018-01-10 10:55:12.878000+00:00,524.5383390922303,standard,1.0,20 Rue Milton,False,239,315
2018-01-16 12:01:24.372000+00:00,671.6088765166173,standard,1.0,5 Rue d'Édimbourg,False,385,409
2018-01-16 10:28:35.607000+00:00,500.0515922835169,standard,1.0,Boulevard de la Tour-Maubourg,False,159,508
2018-01-14 02:13:03.909000+00:00,235.14543160310345,standard,,28 Ter Rue Guersant,False,134,103
2018-01-10 05:04:40.231000+00:00,1022.803107884277,standard,1.0,4 Rue Louis Lumière,False,277,280
2018-01-15 21:59:35.103000+00:00,322.26487446859005,standard,1.0,5 Rue de la Montagne Sainte Geneviève,False,113,109
2018-01-13 21:57:35.223000+00:00,1473.679741997541,standard,1.0,23 Avenue Louis Luc,False,468,387
2018-01-09 18:36:23.785000+00:00,313.9696268610274,standard,1.0,4 Boulevard de Denain,False,154,358
2018-01-09 21:52:15.009000+00:00,1079.4400890989386,standard,1.9,7 Avenue George V,False,495,347
2018-01-15 10:31:07.110000+00:00,1637.728641104527,standard,,44-50 Rue Maurice Flandin,False,527,515
2018-01-08 21:21:20.373000+00:00,610.5392983752419,standard,1.0,63 Boulevard Victor Hugo,False,185,144
2018-01-12 09:08:57.149000+00:00,501.5865739876895,standard,1.5,73 Rue Taitbout,False,196,149
2018-01-15 17:26:22.956000+00:00,265.8748281557833,standard,1.4,70 Rue de Lévis,False,301,163
2018-01-10 00:20:16.190000+00:00,1964.735117387093,standard,1.0,44 Rue des Petites Écuries,False,654,523
2018-01-13 15:57:00.289000+00:00,252.52988738811058,standard,1.0,12 Boulevard des Capucines,False,109,298
2018-01-08 15:22:19.892000+00:00,588.4946001582869,standard,1.0,60-62 Boulevard Diderot,False,308,1166
2018-01-11 16:53:34.202000+00:00,120.26160414005994,standard,1.0,6 Rue Gounod,False,120,299
2018-01-16 08:03:25.037000+00:00,1826.8690075398126,standard,1.7,2 Rue du 8 Mai 1945,False,615,1262
2018-01-11 22:34:56.347000+00:00,1666.3258001793165,standard,1.4,12 Avenue Percier,,407,307
2018-01-13 05:55:26.972000+00:00,577.5505757691692,standard,1.0,46 Quai de la Loire,False,345,215
2018-01-15 15:10:55.002000+00:00,1857.2491672238389,standard,1.8,244 Rue de Charenton,False,706,563
2018-01-13 01:06:14.354000+00:00,112.3563348053951,standard,1.4,65 Boulevard Saint-Michel,False,42,28
2018-01-10 13:21:59.525000+00:00,1432.2201882422794,standard,,Pont de Billancourt,False,279,424
2018-01-11 18:42:53.484000+00:00,796.8479486072449,standard,1.0,69 Avenue de Paris,False,409,339
2018-01-09 21:36:06.647000+00:00,2656.8280062249373,standard,1.0,42 Boulevard Jules Guesde,False,682,514
2018-01-15 21:41:20.956000+00:00,994.7419757531247,standard,,8 Avenue du Général Leclerc,False,543,312
2018-01-11 16:33:53.473000+00:00,686.2351991992269,standard,,11 Rue de Constantine,False,213,288
2018-01-12 09:44:20.645000+00:00,3323.4272584362593,standard,1.0,20 Boulevards des Maréchaux,False,795,1069
2018-01-10 15:58:06.656000+00:00,426.13435645785006,standard,,66 Rue de Saintonge,False,259,161
2018-01-14 00:53:12.794000+00:00,725.3119788171964,standard,1.9,5 Cour de la Métairie,False,399,753
2018-01-14 21:07:03.116000+00:00,366.78978270469116,standard,1.0,2 Rue du Commerce,False,205,173
2018-01-11 17:06:04.243000+00:00,529.8006990634689,standard,,5 Rue Curial,False,139,148
2018-01-17 00:52:08.306000+00:00,850.2794681718268,standard,,72 Rue Jean Bleuzen,False,400,294
2018-01-13 00:33:42.469000+00:00,869.5789231172553,standard,,5 Rue Duranti,False,274,264
2018-01-16 17:57:35.368000+00:00,1947.7711854707316,standard,1.0,82 Rue Tête d'Or,False,461,490
2018-01-10 12:23:13.927000+00:00,1757.4956443937372,standard,1.0,4 Avenue Gounod,False,545,412
2018-01-11 22:12:29.715000+00:00,521.2008839917837,standard,1.0,5 Rue du Faubourg Poissonnière,False,158,80
2018-01-12 13:22:16.211000+00:00,3024.282800264019,standard,1.7,6 Place Abel Gance,False,629,703
2018-01-08 21:51:39.208000+00:00,708.1495401404158,standard,,60 Rue des Entrepreneurs,False,268,283
2018-01-13 23:12:31.797000+00:00,2842.0868812796193,standard,,38 Avenue du Général de Gaulle,False,514,569
2018-01-16 16:33:55.951000+00:00,549.074047577195,standard,1.0,14 Rue Scandicci,False,245,455
2018-01-11 14:44:19.135000+00:00,65.58270022790818,standard,,4 Rue Chambiges,False,89,119
2018-01-08 15:39:17.297000+00:00,448.8639512543176,standard,1.0,1 Quai du Point du Jour,False,116,165
2018-01-16 19:45:09.530000+00:00,1743.8580364600837,standard,,3 Grande Rue Charles de Gaulle,False,405,314
2018-01-12 10:44:48.440000+00:00,1115.1447427797184,standard,1.0,234 Boulevard Raspail,False,417,512
2018-01-14 01:52:22.333000+00:00,598.8269464500972,standard,1.8,6 Rue Jean Mermoz,,259,110
2018-01-10 17:55:58.215000+00:00,575.0780873133264,standard,1.0,26 Rue Marbeuf,False,302,250
2018-01-16 21:03:49.251000+00:00,606.3453715034749,standard,1.4,64 Rue de Lisbonne,False,231,148
2018-01-08 21:58:50.218000+00:00,1016.8321442893268,standard,1.8,12 Avenue Percier,False,304,364
2018-01-12 09:02:25.619000+00:00,1070.564272529501,standard,1.0,20 Avenue Jean Jaurès,False,270,350
2018-01-13 21:56:05.008000+00:00,966.3245024465724,standard,1.0,11 Rue Sedillot,False,503,283
2018-01-15 06:14:17.563000+00:00,373.82891714783204,standard,,87 Rue Ordener,False,141,141
2018-01-09 06:57:51.132000+00:00,3565.846750946258,standard,1.0,17 Rue de Rosny,False,980,989
2018-01-14 05:45:25.495000+00:00,3994.743849637915,standard,1.0,22 Av. des Fleurs,False,824,1450
2018-01-16 17:08:04.879000+00:00,904.5269820714807,standard,1.5,231 Rue Saint Honoré,False,446,844
2018-01-17 08:27:45.892000+00:00,1590.9180751273975,standard,1.6,68 Rue Leibniz,False,990,1021
2018-01-09 23:02:24.280000+00:00,676.0256441833748,standard,1.7,9 Rue Louis Murat,False,345,255
2018-01-13 18:29:45.695000+00:00,735.9364246156763,standard,1.0,67 Rue de Miromesnil,False,265,272
2018-01-16 14:05:03.479000+00:00,604.7385720007517,standard,1.3,80 Rue du Faubourg Saint-Denis,False,254,423
2018-01-15 09:42:19.301000+00:00,2561.219174935455,standard,1.4,Gare Lyon Part-Dieu,False,657,630
2018-01-12 19:15:25.519000+00:00,967.3126434126303,standard,1.0,247 Rue de Vaugirard,False,480,328
2018-01-15 13:52:58.242000+00:00,455.88172586252745,standard,1.3,20 Boulevard des Capucines,False,237,290
2018-01-11 19:19:36.580000+00:00,931.4378562198253,standard,1.0,32 Rue de Monceau,False,273,160
2018-01-16 12:28:12.319000+00:00,262.42282163118495,van,1.0,27 Av. des Champs-Élysées,False,51,105
2018-01-08 12:22:29.624000+00:00,753.3781957328077,standard,1.0,3 Rue Lacuée,False,465,368
2018-01-10 05:37:15.678000+00:00,1435.8382857975928,standard,1.0,34 Rue Etienne Ganneron,False,309,526
2018-01-13 19:34:28.159000+00:00,715.8528881971507,standard,,73 Rue Nollet,False,332,309
2018-01-16 23:55:09.949000+00:00,940.9430056483316,standard,1.2,72 Avenue la Voie Lactée,False,242,228
2018-01-10 08:13:10.820000+00:00,2490.1762794980605,sedan,1.0,5 Villa Monceau,False,685,878
2018-01-13 19:49:29.340000+00:00,720.4644364065697,standard,1.9,5 Rue Dufrenoy,False,452,329
2018-01-12 09:13:28.869000+00:00,706.7869708085658,standard,1.4,1 Rue de Presbourg,False,274,228
2018-01-15 22:25:58.092000+00:00,3184.161516873043,standard,1.0,8 Avenue du Mahatma Gandhi,False,525,784
2018-01-11 23:32:15.920000+00:00,1483.4463282539004,standard,1.7,9 Rue du Départ,False,485,802
2018-01-14 19:24:17.690000+00:00,650.9334133262927,standard,1.6,7 Avenue George V,False,322,199
2018-01-16 09:29:14.900000+00:00,2316.257762065258,standard,1.0,96 Avenue Henri Barbusse,False,671,1001
2018-01-16 19:59:29.706000+00:00,2014.069996038248,standard,1.4,52 Cours la Reine,False,331,443
2018-01-12 09:51:41.503000+00:00,1053.7963457887197,standard,1.0,9 Rue de la Roseraie,False,376,436
2018-01-16 08:54:38.482000+00:00,931.1000523571588,standard,1.5,26 Avenue Trudaine,False,579,406
2018-01-11 12:42:48.439000+00:00,1285.0244495073246,standard,1.0,24 Rue Erlanger,False,465,433
2018-01-10 04:56:37.635000+00:00,2665.450265119909,standard,1.0,48 Rue des Croissants,False,853,587
2018-01-11 22:26:26.445000+00:00,852.0320011179747,standard,1.4,190 Rue de Grenelle,False,275,194
2018-01-14 15:48:55.503000+00:00,1458.051223353541,standard,,8 Avenue Jean Monnet,False,346,328
2018-01-09 19:05:08.611000+00:00,410.97978657152635,standard,1.0,"Canal +, 1 Place Spectacle",False,114,101
2018-01-14 02:04:53.646000+00:00,834.0897586978717,standard,1.9,26 Rue des Taillandiers,False,336,235
2018-01-15 19:07:22.110000+00:00,1665.6081050357484,standard,1.2,11 Rue Roquépine,,489,587
2018-01-13 21:56:29.025000+00:00,440.5161079745253,standard,,41 Rue Monsieur le Prince,False,202,156
2018-01-12 23:02:13.262000+00:00,491.46162827088517,standard,1.0,22 Rue de la Gare,False,222,216
2018-01-09 01:43:06.145000+00:00,6169.25061541451,standard,1.0,2 Place du 11 Novembre 1918,False,1331,1047
2018-01-12 09:54:47.063000+00:00,68.2605435411982,standard,,4 Rue du Marché Saint-Honoré,False,31,27
2018-01-09 13:46:03.924000+00:00,644.9676245104445,standard,1.0,82 Rue Bonaparte,False,378,323
2018-01-15 15:18:31.121000+00:00,955.426289587362,standard,1.0,95 Rue des Poissonniers,False,298,300
2018-01-12 12:46:49.155000+00:00,1320.1193581461682,standard,1.2,14 Avenue des Ternes,False,476,662
2018-01-13 19:41:58.867000+00:00,2273.4798504384626,standard,1.9,68-72 Rue de Sèvres,False,657,714
2018-01-13 08:28:10.216000+00:00,982.7279321244763,standard,1.0,18 Passage du Mont Cenis,False,388,335
2018-01-13 17:26:00.891000+00:00,505.975357623599,standard,1.0,7 Avenue Felix Faure,False,138,184
2018-01-13 05:49:49.530000+00:00,271.26366006018435,standard,1.0,12 Rue de Presbourg,False,79,73
2018-01-13 05:38:50.286000+00:00,949.4578092960527,standard,1.0,20 Rue de Boulainvilliers,False,401,260
2018-01-15 18:56:40.746000+00:00,656.3173626686665,standard,1.7,11 Rue Chateaubriand,False,346,250
2018-01-16 16:34:08.488000+00:00,783.0534652842638,standard,1.0,28 rue d'Arcueil,False,228,287
2018-01-13 19:15:11.734000+00:00,751.6297025293396,standard,1.4,14 Square Alboni,False,319,275
2018-01-15 00:26:52.780000+00:00,2371.1255276204847,standard,1.0,19 Rue Germain Nouveau,False,709,704
2018-01-10 13:08:44.757000+00:00,1127.1576767917593,standard,,Boulevard Maurice Thorez,False,310,369
2018-01-13 15:27:04.269000+00:00,1577.307659272883,standard,1.0,281 Boulevard Voltaire,False,533,534
2018-01-16 23:51:18.684000+00:00,1799.8045456606765,standard,1.4,1 Rue des Fossés Saint-Marcel,False,433,367
2018-01-11 08:52:05.967000+00:00,796.8336754285356,standard,1.7,6 Rue Condorcet,False,305,206
2018-01-13 00:06:04.049000+00:00,1406.4498657197312,standard,1.2,54 Avenue la Voie Lactée,False,488,473
2018-01-10 08:42:27.861000+00:00,1864.473633514166,standard,1.8,130 Boulevard de Courcelles,False,585,491
2018-01-09 23:10:19.863000+00:00,1250.794176950087,standard,1.0,187 Avenue du Général Leclerc,False,407,293
2018-01-11 19:52:45.842000+00:00,446.7611477990711,standard,1.0,58 Boulevard Emile Augier,False,117,30
2018-01-10 01:46:46.753000+00:00,950.6711506248033,standard,,5 Rue de l'Arrivée,False,278,216
2018-01-13 01:36:27.121000+00:00,802.4557324441756,standard,,5/7 Rue Moret,False,336,287
2018-01-14 04:25:44.775000+00:00,751.4891996400466,standard,,7 Rue Ricaut,False,374,203
2018-01-08 20:40:43.598000+00:00,246.4265706540509,standard,,34 Rue Leblanc,False,240,247
2018-01-11 08:02:44.891000+00:00,1810.602282929564,standard,1.3,14 Rue Breguet,False,720,1167
2018-01-15 19:14:07.888000+00:00,389.5699858002539,standard,1.7,42 Avenue de Friedland,False,250,186
2018-01-15 11:31:58.136000+00:00,633.952438758434,standard,1.0,106 Rue Saint Honoré,False,209,288
2018-01-10 23:05:18.898000+00:00,1056.3994852084495,standard,1.0,15 Rue Rouget de l'Isle,False,316,408
2018-01-14 22:57:05.326000+00:00,889.6160963298249,standard,1.0,Gare du Nord,False,308,301
2018-01-13 01:22:17.760000+00:00,1586.2897986866242,standard,1.6,3 Square Arago,False,511,346
2018-01-16 14:17:48.270000+00:00,495.62004740301523,standard,1.0,41 Rue de Passy,False,176,192
2018-01-10 21:36:28.886000+00:00,1774.9069812393766,standard,1.0,1 Rue Paul Bert,False,505,312
2018-01-09 07:59:19.445000+00:00,847.8827197735352,standard,1.0,35 Rue des Blancs Manteaux,False,401,304
2018-01-10 23:11:07.646000+00:00,68.66579768814877,standard,1.0,Roissy Terminal 2E,True,178,5
2018-01-14 17:09:59.056000+00:00,1321.5671945254485,standard,1.2,27 Rue Pauline Borghese,False,481,377
2018-01-13 21:17:48.417000+00:00,228.0940781152631,standard,1.0,26 Boulevard Raspail,,265,82
2018-01-17 09:50:23.174000+00:00,1594.0743364120347,standard,1.0,10 Rue le Marois,False,668,392
2018-01-16 00:00:56.556000+00:00,1140.6784248120605,standard,,89 Rue d'Amsterdam,False,354,229
2018-01-15 09:34:00.845000+00:00,732.9766801692251,standard,1.5,25 Rue Davy,False,382,314
2018-01-12 19:31:45.995000+00:00,122.0797604394622,standard,1.0,Orly Terminal Ouest,True,443,518
2018-01-15 17:49:10.849000+00:00,713.1504087008957,standard,1.4,23 Rue Balzac,False,431,368
2018-01-11 16:26:42.007000+00:00,253.78973056645577,standard,1.0,5 Rue des Mathurins,False,230,449
2018-01-13 16:09:07.224000+00:00,2052.178446444636,standard,,110 Rue Amelot,False,671,787
2018-01-10 12:10:26.973000+00:00,1768.2882293308442,standard,1.5,96 Avenue des Ternes,False,443,663
